State,County,Latitude ,Longitude ,Date,Time,Crime,Occurences
WY,Lincoln,41.794917,-110.573417,8-Apr-18,5:00pm-5:59pm,Abduction,1
WY,Lincoln,41.794917,-110.573417,22-Nov-17,6:00pm-6:59pm,Intimidation,1
WY,Lincoln,41.794917,-110.573417,8-Dec-17,6:00pm-6:59pm,Intimidation,1
WY,Lincoln,41.794917,-110.573417,27-Mar-18,6:00pm-6:59pm,Intimidation,1
WY,Lincoln,41.794917,-110.573417,10-Feb-19,6:00pm-6:59pm,Intimidation,1
WY,Lincoln,41.794917,-110.573417,11-Mar-18,7:00pm-7:59pm,Intimidation,1
WY,Lincoln,41.794917,-110.573417,6-Jan-19,7:00pm-7:59pm,Intimidation,1
WY,Lincoln,41.794917,-110.573417,29-Nov-20,7:00pm-7:59pm,Intimidation,1
WY,Lincoln,41.794917,-110.573417,13-Nov-17,8:00pm-8:59pm,Intimidation,1
WY,Lincoln,41.794917,-110.573417,11-Mar-18,8:00pm-8:59pm,Intimidation,1
WY,Lincoln,41.794917,-110.573417,21-May-18,8:00pm-8:59pm,Intimidation,1
WY,Lincoln,41.794917,-110.573417,6-Jan-19,8:00pm-8:59pm,Intimidation,1
WY,Lincoln,41.794917,-110.573417,27-May-19,9:00pm-9:59pm,Intimidation,1
WY,Lincoln,41.794917,-110.573417,9-Jul-20,9:00pm-9:59pm,Intimidation,1
WY,Lincoln,41.794917,-110.573417,15-Feb-17,10:00pm-10:59pm,Intimidation,1
WY,Lincoln,41.794917,-110.573417,19-Dec-18,12:00am-12:59am,Intimidation,1
WY,Lincoln,41.794917,-110.573417,24-Dec-18,4:00am-4:59am,Intimidation,1
WY,Lincoln,41.794917,-110.573417,7-Jan-19,9:00am-9:59am,Intimidation,1
WY,Lincoln,41.794917,-110.573417,4-Apr-20,9:00am-9:59am,Intimidation,1
WY,Lincoln,41.813861,-110.533722,7-May-20,11:00am-11:59am,Intimidation,1
WY,Lincoln,41.794917,-110.573417,18-Mar-17,12:00n-12:59pm,Intimidation,1
WY,Lincoln,41.794917,-110.573417,22-Jun-19,12:00n-12:59pm,Intimidation,1
WY,Lincoln,41.794917,-110.573417,21-Jul-20,12:00n-12:59pm,Intimidation,1
WY,Lincoln,41.794917,-110.573417,30-Mar-19,2:00pm-2:59pm,Intimidation,1
WY,Lincoln,41.794917,-110.573417,24-Nov-17,3:00pm-3:59pm,Intimidation,1
WY,Lincoln,41.794917,-110.573417,4-Jul-18,3:00pm-3:59pm,Intimidation,1
WY,Lincoln,41.794917,-110.573417,21-Feb-20,3:00pm-3:59pm,Intimidation,1
WY,Lincoln,41.794917,-110.573417,26-Nov-20,3:00pm-3:59pm,Intimidation,1
WY,Lincoln,41.794917,-110.573417,29-Sep-18,4:00pm-4:59pm,Intimidation,1
WY,Lincoln,41.794917,-110.573417,10-Jul-20,4:00pm-4:59pm,Intimidation,1
WY,Lincoln,41.794917,-110.573417,24-Feb-19,5:00pm-5:59pm,Intimidation,1
WY,Lincoln,41.794917,-110.573417,8-Nov-19,5:00pm-5:59pm,Intimidation,1
WY,Lincoln,41.813861,-110.533722,18-Jan-17,8:00pm-8:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,11-May-19,8:00am-8:59am,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,23-Jun-19,1:00pm-1:59pm,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,3-Oct-19,10:00am-10:59am,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,2-Jan-20,1:00am-1:59am,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,19-Oct-20,1:00pm-1:59pm,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,26-Nov-20,5:00pm-5:59pm,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,4-Feb-20,6:00pm-6:59pm,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,14-Feb-17,12:00am-12:59am,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,15-Mar-17,8:00am-8:59am,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,17-Jul-17,6:00pm-6:59pm,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,22-Aug-17,3:00pm-3:59pm,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,24-Aug-17,4:00pm-4:59pm,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,27-Aug-17,2:00pm-2:59pm,Sexual Assault,2
WY,Natrona,42.851528,-106.326583,14-Sep-17,10:00pm-10:59pm,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,13-Oct-17,11:00am-11:59am,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,30-Nov-17,8:00pm-8:59pm,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,30-Nov-17,10:00pm-10:59pm,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,11-Jan-18,10:00am-10:59am,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,5-Mar-19,7:00pm-7:59pm,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,11-Mar-19,8:00am-8:59am,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,4-Oct-19,8:00am-8:59am,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,22-Feb-20,2:00pm-2:59pm,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,26-May-20,10:00am-10:59am,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,23-Jul-20,5:00pm-5:59pm,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,10-Sep-20,3:00pm-3:59pm,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,1-Feb-21,8:00pm-8:59pm,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,1-Feb-21,11:00am-11:59am,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,17-Mar-21,10:00am-10:59am,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,31-Mar-21,10:00am-10:59am,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,2-Jul-21,4:00pm-4:59pm,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,17-Jul-21,5:00am-5:59am,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,23-Aug-21,2:00pm-2:59pm,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,23-Sep-21,10:00am-10:59am,Sexual Assault,2
WY,Natrona,42.851528,-106.326583,9-Dec-21,11:00pm-11:59pm,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,5-Jan-22,3:00pm-3:59pm,Sexual Assault,1
WY,Natrona,42.851528,-106.326583,8-May-20,4:00pm-4:59pm,Intimidation,1
WY,Natrona,42.851528,-106.326583,24-Nov-17,5:00pm-5:59pm,Intimidation,1
WY,Natrona,42.851528,-106.326583,3-Jan-21,2:00pm-2:59pm,Intimidation,1
WY,Natrona,42.851528,-106.326583,4-Jun-21,4:00pm-4:59pm,Intimidation,1
WY,Natrona,42.851528,-106.326583,13-Jun-21,4:00pm-4:59pm,Intimidation,1
WY,Natrona,42.851528,-106.326583,1-Jul-21,1:00pm-1:59pm,Intimidation,1
WY,Natrona,42.851528,-106.326583,20-Aug-21,8:00am-8:59am,Intimidation,1
WY,Natrona,42.851528,-106.326583,23-Feb-21,5:00pm-5:59pm,Intimidation,1
WY,Natrona,42.851528,-106.326583,30-Aug-21,3:00pm-3:59pm,Intimidation,1
WY,Natrona,42.851528,-106.326583,15-Dec-21,6:00pm-6:59pm,Intimidation,1
WY,Natrona,42.851528,-106.326583,17-Dec-21,4:00pm-4:59pm,Intimidation,1
WY,Natrona,42.851528,-106.326583,2-Jan-17,3:00pm-3:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,10-Jan-17,5:00pm-5:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,11-Jan-17,9:00am-9:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,26-Jan-17,11:00am-11:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,30-Jan-17,12:00n-12:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,12-Feb-17,6:00pm-6:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,18-Feb-17,6:00pm-6:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,3-Mar-17,8:00pm-8:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,6-Mar-17,2:00pm-2:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,7-Mar-17,6:00pm-6:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,7-Mar-17,4:00pm-4:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,15-Mar-17,3:00pm-3:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,15-Mar-17,4:00pm-4:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,30-Mar-17,11:00pm-11:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,30-Mar-17,12:00n-12:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,31-Mar-17,5:00pm-5:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,3-Apr-17,5:00pm-5:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,24-Apr-17,5:00pm-5:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,27-Apr-17,5:00pm-5:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,5-May-17,6:00pm-6:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,20-May-17,11:00pm-11:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,23-May-17,9:00pm-9:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,23-May-17,12:00n-12:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,29-May-17,9:00am-9:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,30-May-17,4:00pm-4:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,1-Jun-17,7:00pm-7:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,3-Jun-17,9:00pm-9:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,11-Jun-17,8:00am-8:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,11-Jun-17,10:00am-10:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,16-Jun-17,4:00pm-4:59pm,Violation of Protection Order,2
WY,Natrona,42.851528,-106.326583,26-Jun-17,9:00pm-9:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,29-Jun-17,2:00am-2:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,29-Jun-17,2:00pm-2:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,3-Jul-17,8:00pm-8:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,5-Jul-17,1:00pm-1:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,7-Jul-17,9:00pm-9:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,8-Jul-17,11:00pm-11:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,11-Jul-17,1:00pm-1:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,25-Jul-17,9:00pm-9:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,7-Aug-17,2:00pm-2:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,15-Aug-17,4:00pm-4:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,19-Aug-17,9:00am-9:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,25-Aug-17,11:00am-11:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,3-Sep-17,6:00pm-6:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,23-Sep-17,7:00pm-7:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,25-Sep-17,2:00am-2:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,11-Oct-17,9:00pm-9:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,13-Oct-17,1:00am-1:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,3-Nov-17,4:00am-4:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,7-Nov-17,12:00n-12:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,9-Nov-17,9:00am-9:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,10-Nov-17,5:00pm-5:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,17-Nov-17,12:00n-12:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,1-Dec-17,1:00pm-1:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,4-Dec-17,3:00pm-3:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,2-Jan-18,9:00am-9:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,3-Jan-18,1:00pm-1:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,8-Jan-18,3:00pm-3:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,10-Jan-18,3:00pm-3:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,11-Jan-18,8:00pm-8:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,21-Jan-18,9:00pm-9:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,23-Jan-18,12:00n-12:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,25-Jan-18,3:00pm-3:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,5-Feb-18,10:00am-10:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,10-Feb-18,12:00n-12:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,14-Feb-18,3:00pm-3:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,25-Feb-18,4:00pm-4:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,2-Mar-18,1:00am-1:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,13-Apr-18,4:00pm-4:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,25-Apr-18,8:00pm-8:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,30-Apr-18,4:00pm-4:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,13-May-18,7:00pm-7:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,20-May-18,11:00pm-11:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,10-Jun-18,9:00pm-9:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,28-Jun-18,3:00pm-3:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,30-Jun-18,9:00pm-9:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,30-Jun-18,1:00pm-1:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,5-Jul-18,2:00pm-2:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,11-Jul-18,2:00pm-2:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,22-Aug-18,7:00pm-7:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,2-Sep-18,8:00am-8:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,11-Sep-18,5:00pm-5:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,13-Sep-18,12:00n-12:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,24-Sep-18,11:00pm-11:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,24-Sep-18,11:00am-11:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,27-Sep-18,10:00am-10:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,28-Sep-18,9:00am-9:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,29-Sep-18,4:00pm-4:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,2-Oct-18,9:00am-9:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,2-Oct-18,11:00am-11:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,5-Oct-18,4:00pm-4:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,26-Oct-18,2:00pm-2:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,2-Nov-18,11:00am-11:59am,Violation of Protection Order,2
WY,Natrona,42.851528,-106.326583,19-Nov-18,1:00pm-1:59pm,Violation of Protection Order,2
WY,Natrona,42.851528,-106.326583,22-Nov-18,4:00pm-4:59pm,Violation of Protection Order,2
WY,Natrona,42.851528,-106.326583,6-Dec-18,2:00pm-2:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,6-Dec-18,4:00pm-4:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,7-Dec-18,10:00pm-10:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,19-Dec-18,1:00pm-1:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,19-Dec-18,4:00pm-4:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,24-Dec-18,3:00pm-3:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,25-Dec-18,11:00am-11:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,10-Jan-19,1:00pm-1:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,18-Jan-19,12:00n-12:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,31-Jan-19,10:00am-10:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,2-Feb-19,7:00am-7:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,11-Feb-19,7:00pm-7:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,26-Feb-19,8:00pm-8:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,8-Mar-19,9:00am-9:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,18-Mar-19,5:00pm-5:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,26-Mar-19,5:00pm-5:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,27-Mar-19,3:00pm-3:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,9-Apr-19,5:00pm-5:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,13-Apr-19,2:00pm-2:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,26-Apr-19,4:00pm-4:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,28-Apr-19,8:00pm-8:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,13-May-19,6:00pm-6:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,13-May-19,10:00pm-10:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,14-May-19,6:00pm-6:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,20-May-19,7:00pm-7:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,27-May-19,7:00pm-7:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,31-May-19,12:00n-12:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,12-Jun-19,2:00pm-2:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,14-Jun-19,12:00n-12:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,14-Jun-19,1:00pm-1:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,27-Jun-19,5:00pm-5:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,1-Jul-19,1:00am-1:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,9-Jul-19,4:00pm-4:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,4-Aug-19,3:00pm-3:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,18-Aug-19,10:00am-10:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,24-Aug-19,4:00am-4:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,25-Aug-19,12:00n-12:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,26-Aug-19,2:00pm-2:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,28-Aug-19,11:00am-11:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,7-Sep-19,8:00am-8:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,10-Sep-19,11:00am-11:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,16-Sep-19,9:00pm-9:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,16-Sep-19,11:00pm-11:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,16-Sep-19,10:00am-10:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,21-Sep-19,9:00pm-9:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,30-Sep-19,11:00am-11:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,4-Oct-19,2:00am-2:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,17-Oct-19,4:00pm-4:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,19-Oct-19,9:00pm-9:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,23-Oct-19,12:00n-12:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,9-Nov-19,9:00am-9:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,19-Nov-19,10:00am-10:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,26-Nov-19,12:00n-12:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,29-Nov-19,8:00am-8:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,30-Nov-19,12:00n-12:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,2-Dec-19,11:00am-11:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,10-Dec-19,11:00am-11:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,14-Dec-19,5:00pm-5:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,22-Dec-19,12:00n-12:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,10-Jan-20,1:00pm-1:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,11-Jan-20,12:00n-12:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,21-Jan-20,10:00am-10:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,24-Jan-20,8:00am-8:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,13-Feb-20,9:00am-9:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,15-Feb-20,4:00am-4:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,16-Feb-20,3:00pm-3:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,24-Feb-20,4:00pm-4:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,26-Feb-20,1:00pm-1:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,10-Mar-20,11:00pm-11:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,12-Mar-20,8:00pm-8:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,24-Mar-20,2:00pm-2:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,12-Apr-20,10:00am-10:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,16-Apr-20,2:00pm-2:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,21-Apr-20,11:00am-11:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,23-Apr-20,4:00pm-4:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,30-Apr-20,8:00am-8:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,3-May-20,4:00pm-4:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,28-May-20,5:00pm-5:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,10-Jun-20,5:00pm-5:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,26-Jun-20,2:00am-2:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,20-Jul-20,10:00am-10:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,29-Jul-20,3:00pm-3:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,31-Jul-20,1:00pm-1:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,2-Aug-20,4:00am-4:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,8-Aug-20,1:00pm-1:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,12-Aug-20,12:00n-12:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,13-Aug-20,3:00pm-3:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,30-Aug-20,7:00pm-7:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,6-Sep-20,5:00pm-5:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,24-Sep-20,1:00pm-1:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,25-Sep-20,5:00pm-5:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,12-Oct-20,5:00pm-5:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,15-Oct-20,10:00pm-10:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,20-Oct-20,9:00am-9:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,27-Oct-20,6:00pm-6:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,28-Oct-20,2:00pm-2:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,2-Nov-20,9:00am-9:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,4-Nov-20,4:00pm-4:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,10-Nov-20,8:00am-8:59am,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,19-Nov-20,9:00pm-9:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,25-Nov-20,12:00n-12:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,13-Dec-20,1:00pm-1:59pm,Violation of Protection Order,1
WY,Natrona,42.851528,-106.326583,26-Dec-20,12:00n-12:59pm,Violation of Protection Order,1
WY,Natrona,42.851944,-106.326306,9-Jan-17,10:00am-10:59am,Violation of Protection Order,1
WY,Natrona,42.851944,-106.326306,26-Jan-17,2:00pm-2:59pm,Violation of Protection Order,1
WY,Natrona,42.851944,-106.326306,19-Feb-17,2:00pm-2:59pm,Violation of Protection Order,1
WY,Natrona,42.851944,-106.326306,25-Mar-17,12:00n-12:59pm,Violation of Protection Order,1
WY,Natrona,42.851944,-106.326306,11-Jun-17,12:00n-12:59pm,Violation of Protection Order,1
